Date,Open,High,Low,Close,Volume,Adj Close
2016-03-04,36.43,36.93,34.509998,34.59,6190100,34.24977
2016-03-03,35.259998,36.389999,34.849998,36.189999,3969700,35.834031
2016-03-02,35.00,35.93,34.389999,34.740002,5036700,34.398296
2016-03-01,37.00,37.720001,35.830002,36.25,3386900,35.893442
2016-02-29,35.080002,37.139999,34.93,36.459999,6216700,36.101376
2016-02-26,33.529999,35.130001,33.529999,34.950001,5623300,34.60623
2016-02-25,32.130001,33.650002,31.57,33.16,4092700,32.833836
2016-02-24,31.84,31.98,30.040001,31.75,5881600,31.437705
2016-02-23,33.049999,33.450001,32.099998,32.130001,3902300,31.813968
2016-02-22,33.00,34.040001,33.00,33.540001,3942600,33.210099
2016-02-19,34.189999,34.189999,32.810001,33.00,5569800,32.675409
2016-02-18,33.00,34.490002,32.73,34.369999,7372000,34.031933
2016-02-17,31.290001,32.290001,30.82,31.700001,5982800,31.388197
2016-02-16,30.459999,31.690001,29.690001,31.139999,6133300,30.833704
2016-02-12,29.809999,30.639999,28.98,30.00,6065900,29.704918
2016-02-11,26.91,29.42,26.290001,29.040001,5154700,28.754361
2016-02-10,28.379999,29.040001,27.76,27.83,2537700,27.556262
2016-02-09,27.719999,29.74,27.40,28.469999,4988200,27.892918
2016-02-08,29.200001,29.389999,26.74,28.01,5207100,27.442243
2016-02-05,30.34,30.68,29.42,29.969999,4216800,29.362513
2016-02-04,30.200001,30.83,29.60,30.59,5454100,29.969947
2016-02-03,29.77,30.23,28.209999,30.049999,5209200,29.440891
2016-02-02,30.10,30.10,28.74,29.450001,3132800,28.853055
2016-02-01,29.91,30.639999,28.969999,30.24,3907600,29.627041
2016-01-29,30.379999,30.85,29.719999,30.00,4995800,29.391906
2016-01-28,30.219999,30.50,29.40,30.33,3438100,29.715217
2016-01-27,29.85,30.969999,28.98,30.059999,4075500,29.450689
2016-01-26,28.469999,29.85,28.00,29.49,4090400,28.892243
2016-01-25,29.49,29.549999,28.24,28.60,4118900,28.020284
2016-01-22,31.110001,32.029999,29.66,29.959999,6338700,29.352716
2016-01-21,29.18,31.110001,29.120001,30.27,5881700,29.656433
2016-01-20,29.879999,29.879999,26.10,29.219999,10964700,28.627715
2016-01-19,32.040001,32.139999,29.879999,30.25,3758300,29.636838
2016-01-15,31.629999,32.459999,30.92,31.57,4766300,30.930082
2016-01-14,31.969999,33.150002,31.17,32.619999,3893000,31.958798
2016-01-13,32.869999,33.4
1,31.559999,31.76,5147200,31.116231
2016-01-12,33.130001,33.380001,31.68,32.540001,4327700,31.880421
2016-01-11,34.009998,34.07,32.259998,32.450001,3657100,31.792245
2016-01-08,34.400002,35.099998,33.709999,33.82,4130100,33.134475
2016-01-07,35.310001,36.66,33.689999,34.139999,5010600,33.447988
2016-01-06,38.650002,38.709999,35.27,35.84,4711800,35.11353
2016-01-05,40.380001,40.66,39.150002,39.23,2690000,38.434815
2016-01-04,40.060001,40.950001,39.830002,40.50,3262500,39.679073
2015-12-31,40.75,41.290001,40.470001,40.810001,2020100,39.98279
2015-12-30,42.389999,42.580002,41.060001,41.16,1568700,40.325694
2015-12-29,42.380001,42.990002,42.049999,42.639999,1612000,41.775695
2015-12-28,43.040001,43.41,42.09,42.240002,1373300,41.383805
2015-12-24,44.09,44.360001,43.200001,43.25,1650100,42.373331
2015-12-23,42.950001,44.599998,42.73,44.169998,2343500,43.274681
2015-12-22,41.34,43.029999,40.970001,42.740002,2161000,41.87367
2015-12-21,41.759998,43.790001,41.110001,41.32,2648400,40.482451
2015-12-18,41.110001,43.00,41.080002,41.610001,4144300,40.766574
2015-12-17,41.310001,42.049999,40.529999,41.240002,3183600,40.404075
2015-12-16,41.490002,42.040001,40.16,41.43,2483100,40.590222
2015-12-15,40.349998,41.48,40.189999,40.810001,2161800,39.98279
2015-12-14,40.810001,41.380001,39.639999,40.07,2195700,39.257788
2015-12-11,42.240002,42.34,40.330002,41.110001,2740700,40.276709
2015-12-10,43.09,43.709999,42.099998,42.240002,1298700,41.383805
2015-12-09,42.68,43.77,42.299999,43.119999,2196300,42.245965
2015-12-08,42.580002,43.380001,41.830002,42.080002,2465400,41.227048
2015-12-07,44.110001,44.119999,42.369999,43.25,2816800,42.373331
2015-12-04,45.490002,45.869999,44.130001,44.439999,3110400,43.539208
2015-12-03,45.349998,46.669998,45.25,45.860001,3297600,44.930427
2015-12-02,46.59,46.59,44.25,45.060001,2812700,44.146644
2015-12-01,46.450001,46.75,44.799999,45.00,2580600,44.087858
2015-11-30,45.040001,46.610001,44.93,46.139999,3049500,45.20475
2015-11-27,45.209999,45.330002,44.599998,45.110001,1031100,44.195629
2015-11-25,45.689999,46.150002,45.049999,45.369999,1358000,44.450358
2015-11-24,44.91,46.00,44.00,45.799999,2698300,44.871642
2015-11-23,43.790001,45.470001,43.650002,45.00,3765400,44.087858
2015-11-20,46.360001,46.799999,43.57,43.900002,6019000,43.010157
2015-11-19,48.950001,49.00,46.439999,46.57,4682900,45.626035
2015-11-18,49.360001,50.369999,49.049999,49.580002,2529700,48.575025
2015-11-17,49.759998,50.860001,48.279999,49.490002,3720600,48.486849
2015-11-16,47.759998,48.27,46.939999,47.970001,2307400,46.997658
2015-11-13,47.130001,48.66,46.720001,48.049999,2304000,47.076035
2015-11-12,46.93,47.84,46.669998,47.110001,2677600,46.15509
2015-11-11,47.52,48.060001,46.07,47.610001,2469200,46.351035
2015-11-10,48.009998,48.330002,47.139999,47.34,2767400,46.088174
2015-11-09,46.380001,48.310001,46.119999,48.169998,4186300,46.896224
2015-11-06,46.799999,47.389999,46.009998,46.52,36568
00,45.289858
2015-11-05,48.610001,48.98,45.700001,46.84,9152000,45.601396
2015-11-04,52.220001,52.919998,51.299999,51.759998,2423000,50.391293
2015-11-03,52.130001,53.130001,51.349998,51.959999,2132500,50.586005
2015-11-02,51.009998,52.66,50.630001,52.349998,2798200,50.965692
2015-10-30,51.380001,51.830002,50.50,50.77,2875200,49.427474
2015-10-29,52.209999,52.209999,51.029999,51.299999,1664500,49.943458
2015-10-28,51.610001,52.400002,51.02,52.259998,2016500,50.878071
2015-10-27,52.610001,52.869999,51.18,51.57,1807700,50.206319
2015-10-26,53.759998,54.07,52.880001,53.099998,1701300,51.695859
2015-10-23,54.209999,54.27,53.43,54.119999,2087900,52.688887
2015-10-22,52.560001,53.990002,52.27,53.700001,2228000,52.279995
2015-10-21,52.549999,53.00,51.130001,52.209999,2615900,50.829394
2015-10-20,51.610001,52.990002,51.459999,51.77,1593600,50.401031
2015-10-19,52.00,52.209999,51.119999,51.48,2130100,50.118698
2015-10-16,53.560001,53.68,51.740002,52.32,2153600,50.936486
2015-10-15,52.82,53.650002,51.869999,53.41,2668800,51.997663
2015-10-14,51.400002,52.700001,50.91,52.529999,2660300,51.140932
2015-10-13,49.93,51.599998,49.240002,51.080002,3530900,49.729278
2015-10-12,50.380001,50.73,49.259998,50.380001,2107900,49.047787
2015-10-09,53.34,53.669998,50.669998,50.779999,2529400,49.437208
2015-10-08,51.73,53.32,51.400002,52.860001,2981000,51.462208
2015-10-07,49.459999,52.279999,49.380001,52.220001,4222700,50.839132
2015-10-06,48.82,50.150002,48.82,49.549999,2780700,48.239734
2015-10-05,47.700001,49.84,47.650002,49.040001,3874300,47.743221
2015-10-02,44.00,47.419998,43.849998,47.110001,3561200,45.864257
2015-10-01,44.970001,45.439999,44.029999,44.799999,2517400,43.615339
2015-09-30,44.869999,45.529999,43.98,44.900002,3822400,43.712697
2015-09-29,44.25,45.16,43.880001,44.189999,2486600,43.021469
2015-09-28,45.889999,46.099998,44.049999,44.060001,2524200,42.894909
2015-09-25,47.07,47.169998,46.119999,46.369999,3829500,45.143823
2015-09-24,47.27,47.73,45.50,46.419998,5144800,45.1925
2015-09-23,51.310001,51.599998,47.360001,47.740002,3225600,46.477598
2015-09-22,50.93,51.369999,49.900002,51.099998,4703800,49.748746
2015-09-21,52.52,53.00,51.43,51.720001,1375200,50.352354
2015-09-18,53.360001,53.360001,51.549999,52.029999,4422700,50.654154
2015-09-17,54.700001,55.740002,53.720001,53.849998,2014800,52.426027
2015-09-16,54.759998,55.25,54.50,54.779999,1620000,53.331435
2015-09-15,53.889999,55.00,53.32,54.779999,2067400,53.331435
2015-09-14,55.919998,56.00,53.66,53.849998,2836600,52.426027
2015-09-11,55.869999,56.41,55.00,55.880001,1358100,54.402349
2015-09-10,56.849998,57.080002,56.00,56.400002,872200,54.908599
2015-09-09,57.869999,58.900002,56.810001,56.959999,1631200,55.453789
2015-09-08,56.860001,57.439999,56.330002,56.91,1569300,55.405111
2015-09-04,55.889999,56.57,55.200001,55.48,1546300,54.012925
2015-09-03,55.59,57.23,55.48,56.970001,2438700,55.463526
2015-09-02,55.57,56.080002,54.439999,55.549999,2107300,54.081074
2015-09-01,55.900002,57.07,
54.299999,54.84,3155400,53.389849
2015-08-31,57.450001,58.540001,56.93,57.380001,2285200,55.862684
2015-08-28,57.43,57.700001,56.66,57.470001,2415100,55.950305
2015-08-27,57.490002,58.259998,56.360001,57.880001,2321000,56.349463
2015-08-26,56.98,57.009998,54.630001,56.110001,3260000,54.626267
2015-08-25,59.049999,59.360001,55.75,55.790001,2338100,54.314729
2015-08-24,56.049999,59.869999,55.400002,55.900002,3180600,54.421821
2015-08-21,60.799999,60.82,59.220001,59.52,2531400,57.946095
2015-08-20,61.700001,62.509998,60.470001,61.07,2102700,59.455107
2015-08-19,63.290001,63.549999,61.880001,61.93,1767800,60.292367
2015-08-18,63.689999,63.799999,62.799999,63.470001,2097000,61.791645
2015-08-17,63.830002,64.050003,62.779999,64.029999,1763700,62.336834
2015-08-14,63.610001,65.120003,63.150002,63.830002,3147300,62.142126
2015-08-13,61.959999,63.900002,60.700001,63.220001,2862000,61.548256
2015-08-12,56.880001,62.009998,56.580002,61.639999,6556300,60.010034
2015-08-11,59.23,59.689999,56.740002,57.27,4470500,55.463525
2015-08-10,59.57,62.27,59.09,60.950001,4793600,59.027447
2015-08-07,62.669998,63.619999,57.779999,58.939999,4121900,57.080846
2015-08-06,65.940002,67.160004,62.91,63.00,5808100,61.012782
2015-08-05,61.150002,62.040001,60.23,61.619999,2368600,59.676311
2015-08-04,59.450001,61.02,59.139999,60.529999,1855700,58.620693
2015-08-03,59.00,59.59,58.200001,59.02,1400100,57.158325
2015-07-31,59.27,59.869999,58.950001,59.200001,1251500,57.332647
2015-07-30,59.369999,60.029999,58.950001,59.119999,1081600,57.255169
2015-07-29,59.099998,59.68,58.599998,59.23,1472500,57.3617
2015-07-28,59.43,59.439999,58.209999,58.900002,2096300,57.042111
2015-07-27,60.34,60.34,58.75,59.09,2620100,57.226116
2015-07-24,61.880001,61.880001,60.369999,60.849998,1619200,58.930599
2015-07-23,62.619999,63.25,62.040001,62.32,1355700,60.354231
2015-07-22,63.23,63.23,61.720001,62.52,2108900,60.547924
2015-07-21,64.919998,65.529999,63.830002,63.939999,2083700,61.923131
2015-07-20,67.470001,67.610001,64.599998,65.00,5547800,62.949696
2015-07-17,62.59,70.32,60.959999,68.919998,9629500,66.746045
2015-07-16,62.419998,62.82,62.07,62.740002,1322700,60.760985
2015-07-15,62.650002,62.790001,62.029999,62.150002,1120600,60.189596
2015-07-14,61.959999,63.18,61.709999,62.68,1558300,60.702877
2015-07-13,62.029999,62.619999,61.66,62.099998,1463800,60.14117
2015-07-10,61.540001,61.84,61.18,61.709999,1324300,59.763472
2015-07-09,60.84,61.599998,60.509998,60.799999,2407200,58.882177
2015-07-08,61.610001,61.610001,60.150002,60.150002,2792800,58.252682
2015-07-07,63.400002,63.459999,61.18,62.110001,3043900,60.150856
2015-07-06,63.970001,64.300003,63.23,63.549999,2214200,61.545433
2015-07-02,65.379997,65.550003,64.449997,64.540001,1819000,62.504207
2015-07-01,64.32,65.75,64.059998,65.099998,2593200,63.04654
2015-06-30,62.98,65.040001,62.779999,64.279999,3076200,62.252406
2015-06-2
9,63.419998,64.150002,62.50,62.560001,1527300,60.586663
2015-06-26,64.669998,65.690002,63.700001,63.810001,5489300,61.797234
2015-06-25,63.18,64.120003,63.099998,63.959999,1939800,61.9425
2015-06-24,63.330002,63.869999,63.009998,63.099998,1244600,61.109627
2015-06-23,64.300003,64.580002,63.630001,63.639999,1383700,61.632594
2015-06-22,63.509998,64.190002,63.09,64.190002,2793300,62.165248
2015-06-19,64.120003,64.300003,62.959999,63.240002,3696500,61.245214
2015-06-18,63.369999,65.029999,63.369999,64.25,2587700,62.223354
2015-06-17,318.460007,318.500004,311.410007,316.679993,4303500,61.338183
2015-06-16,317.800007,321.809998,315.00,320.820007,2503000,62.140068
2015-06-15,314.160004,317.999992,312.000008,317.590008,2345000,61.514445
2015-06-12,318.449993,319.880009,316.009998,316.159992,1686500,61.237463
2015-06-11,320.540009,323.979988,318.610001,319.260006,2527000,61.837909
2015-06-10,317.290001,321.839981,316.830006,320.419998,1777000,62.062589
2015-06-09,314.689999,317.600002,314.139996,315.59,1668000,61.12706
2015-06-08,317.670021,319.980011,315.079994,315.320015,1880500,61.074767
2015-06-05,317.019997,321.230011,316.000004,317.869987,3168000,61.568674
2015-06-04,319.920006,321.899986,317.820015,318.470001,4398000,61.684892
2015-06-03,320.170021,323.689995,317.339993,321.819992,3247000,62.333756
2015-06-02,316.820011,321.329994,316.189995,319.269981,2634500,61.839841
2015-06-01,316.730003,319.989986,314.070015,316.609993,3301000,61.324624
2015-05-29,322.070007,322.670021,315.880013,315.880013,4641000,61.183233
2015-05-28,321.500015,323.190002,318.290005,321.650009,3170500,62.300832
2015-05-27,319.859982,322.099991,317.230015,321.329994,3289500,62.238848
2015-05-26,319.049988,320.540009,317.010002,319.090004,3857500,61.804981
2015-05-22,319.269981,322.390022,315.100002,320.920029,3883500,62.159441
2015-05-21,311.390018,320.569992,309.659996,317.089996,5429500,61.417597
2015-05-20,310.100002,312.999992,308.29998,310.959988,3211000,60.230267
2015-05-19,308.269997,310.410004,306.519985,310.249996,3025500,60.092748
2015-05-18,306.870003,309.73999,306.040001,307.57,3205500,59.573655
2015-05-15,303.969994,307.790012,302.609978,306.730003,3747000,59.410955
2015-05-14,305.629997,306.870003,302.609978,304.290009,3494000,58.93835
2015-05-13,301.410007,306.25,301.040001,305.340004,2431000,59.141725
2015-05-12,306.519985,307.459984,303.109989,303.320007,3069000,58.459931
2015-05-11,311.709995,312.999992,305.809994,308.390007,4730500,59.43709
2015-05-08,310.489998,313.329983,305.340004,310.859985,5826000,59.913137
2015-05-07,294.399986,301.549988,289.640007,300.089989,5851500,57.837398
2015-05-06,290.249996,295.440006,289.880009,294.60001,3096500,56.779295
2015-05-05,294.390011,295.529995,289.780006,290.209999,2
902000,55.933193
2015-05-04,293.82,297.290001,293.380013,293.799992,2145000,56.625105
2015-05-01,289.80999,296.05999,287.670021,294.500008,2690500,56.760021
2015-04-30,292.019997,292.140007,286.790009,287.469997,3720000,55.405103
2015-04-29,288.810005,292.700005,286.290016,291.499996,2321500,56.181819
2015-04-28,287.04998,288.810005,283.260002,287.840004,2579500,55.476416
2015-04-27,294.73999,295.549984,288.290005,288.549995,3453000,55.613255
2015-04-24,289.859982,294.769993,289.350014,294.440002,2612000,56.748456
2015-04-23,285.950012,291.410007,285.040016,289.769993,2699500,55.848389
2015-04-22,285.779991,286.980019,281.959991,285.640011,2095000,55.052403
2015-04-21,287.209988,288.950005,285.600014,285.820007,3734500,55.087094
2015-04-20,291.450005,293.82,287.280006,287.970009,3357000,55.501472
2015-04-17,292.230015,297.119999,290.939999,291.230011,4181000,56.129783
2015-04-16,284.980011,295.790005,284.019985,292.959995,3791000,56.463209
2015-04-15,282.339993,288.42001,282.339993,286.679993,2995500,55.252842
2015-04-14,283.719997,283.969994,278.980007,282.399998,2496000,54.427944
2015-04-13,286.239986,287.890015,283.309994,284.01001,2145500,54.738247
2015-04-10,284.80999,286.459999,281.630001,284.519997,2990000,54.836539
2015-04-09,283.120003,287.649994,283.120003,284.80999,2999000,54.89243
2015-04-08,281.499996,286.820011,281.499996,284.950008,3686000,54.919417
2015-04-07,281.519985,285.00,280.609989,281.25,2309500,54.206301
2015-04-06,279.459991,283.55999,277.999992,281.32,2843000,54.219792
2015-04-02,282.390022,285.900002,278.500004,280.219994,2750000,54.007784
2015-04-01,284.689999,285.880013,280.440006,284.140015,3446000,54.763304
2015-03-31,287.940006,290.19001,282.739983,283.68,4118500,54.674643
2015-03-30,289.679985,293.149986,289.679985,290.980015,2027500,56.081601
2015-03-27,293.540001,294.249992,287.959995,288.660011,2519500,55.634458
2015-03-26,293.369999,298.120003,292.640018,294.249992,3369500,56.711835
2015-03-25,296.410007,300.59,293.689995,293.75,2591500,56.61547
2015-03-24,288.55999,295.679989,287.999992,295.010014,3950000,56.858317
2015-03-23,291.000004,292.82999,289.659996,289.989986,2793000,55.890789
2015-03-20,292.290001,293.09,288.290005,290.230007,5802000,55.937049
2015-03-19,292.619991,294.589996,290.00,290.030003,3447000,55.898502
2015-03-18,287.769985,296.25,284.850006,294.799995,4174500,56.817839
2015-03-17,291.010017,293.220005,288.929996,289.429989,3147000,55.782859
2015-03-16,292.719994,295.019989,291.670017,293.010006,2199000,56.472848
2015-03-13,290.629997,293.359985,289.01001,292.640018,2303500,56.401539
2015-03-12,293.470001,295.200005,289.609985,291.899986,2365000,56.25891
2015-03-11,294.839993,295.950012,290.45002,290.769997,5811500,56.041123
2015-03-10,299.450016,301.160011,291.980019,292.920017,5369000,56.455504
2015-03-09,299
.390011,305.26001,298.570004,304.269981,2410500,58.643023
2015-03-06,301.369991,302.000008,297.000008,298.040009,3336000,57.442298
2015-03-05,304.989986,306.459999,302.420006,303.290005,2231500,58.454148
2015-03-04,310.519981,313.619995,304.179993,304.939995,3243500,58.772157
2015-03-03,310.499992,312.69001,308.799992,311.230011,3154000,59.984454
2015-03-02,306.230011,313.100014,303.309994,311.369991,4309000,60.011433
2015-02-27,306.980019,308.719997,304.880009,306.230011,3321000,59.020786
2015-02-26,306.950016,308.899994,301.630001,306.609993,2460000,59.094021
2015-02-25,312.320004,313.129997,305.880013,307.23999,3061000,59.215443
2015-02-24,311.200008,314.429989,308.320007,311.879997,2399000,60.109728
2015-02-23,308.890018,313.689995,308.890018,312.679996,2911500,60.263915
2015-02-20,303.200016,308.649998,300.950012,308.390007,3010500,59.43709
2015-02-19,296.489983,306.590004,295.00,304.379997,3864500,58.664227
2015-02-18,291.599998,299.920006,291.260014,296.200008,6091500,57.087669
2015-02-17,300.19001,302.410011,296.519985,298.709984,3932500,57.571425
2015-02-13,302.459984,304.480019,300.010014,301.399994,2582000,58.08988
2015-02-12,299.500008,303.980007,297.519989,302.600002,2420500,58.321162
2015-02-11,298.630009,300.79998,296.870003,298.790016,3135500,57.297752
2015-02-10,297.450008,300.160007,293.290005,298.040009,2367000,57.153926
2015-02-09,294.920006,298.609982,293.999996,297.010002,2271000,56.956406
2015-02-06,299.790001,299.790001,292.019997,296.640015,3720000,56.885455
2015-02-05,299.640007,301.809998,296.299992,299.60001,3120000,57.453081
2015-02-04,299.14999,301.850014,296.209984,297.059994,3811000,56.965993
2015-02-03,305.040016,306.950016,298.070011,301.040001,3930000,57.729222
2015-02-02,307.43,307.999992,299.570007,304.769993,2370500,58.444508
2015-01-30,303.769989,310.620003,303.079987,305.380001,2503000,58.561487
2015-01-29,301.599998,307.010002,297.790012,306.790009,2644000,58.831878
2015-01-28,308.309994,308.309994,300.640011,301.149998,1484000,57.750316
2015-01-27,302.000008,308.320007,301.489983,306.209984,2736500,58.720649
2015-01-26,300.890007,304.750004,299.619999,303.82,1520500,58.262332
2015-01-23,307.109985,307.940006,301.450005,301.749992,2938000,57.865375
2015-01-22,303.999996,307.549992,302.000008,307.250004,2890000,58.92009
2015-01-21,303.29998,304.049988,299.780006,302.260017,1938000,57.96318
2015-01-20,302.739983,306.399994,298.390007,303.309994,5395000,58.16453
2015-01-16,290.00,298.040009,288.459988,297.630005,4406000,57.075301
2015-01-15,293.380013,296.209984,287.999992,288.739986,6182000,55.370498
2015-01-14,296.070004,298.409996,286.000004,289.34,5592000,55.485561
2015-01-13,299.570007,303.09,295.010014,299.239998,4941500,57.384043
2015-01-12,295.739994,300.79998,291.010017,297.619991,5113500,57.073381
2015-01-09,295.269985,299.399986,294.249992,297.179985,4201000,56.989003
2015-01-08,294.20002,295.130005,290.320015,294.780006,3931000,56.528769
2015-01-07,284.769993,292.719994,284.769993,290.739994,6901000,55.754032

2015-01-06,280.019989,286.519985,279.650002,282.679996,5571500,54.208399
